,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
2712,6,2,1,2,1,3,85,31.12
2713,19,2,4,2,0,3,40,18.09
2714,19,1,4,2,1,3,40,12.36
2715,19,1,4,2,0,3,15,3.24
2716,19,2,4,2,0,3,40,20.0
2717,19,2,4,2,0,3,15,1.84
2718,19,1,4,2,0,3,10,2.5
2719,19,1,4,2,0,3,10,2.58
2720,6,1,4,2,1,3,125,38.18
2721,19,1,3,1,0,1,115,19.72
2722,19,1,3,1,0,1,45,21.7
2723,19,1,4,2,0,2,35,11.69
2724,19,1,4,2,0,2,40,11.76
2725,19,1,4,2,0,4,15,5.67
2726,19,1,4,2,0,4,15,5.67
2727,5,2,4,3,1,5,125,38.7
2728,5,2,4,3,1,5,125,38.7
2729,19,1,1,3,0,2,15,4.17
2730,19,1,1,3,0,2,20,3.93
2731,19,1,2,3,0,5,5,0.46
2732,19,1,2,3,0,5,5,0.46
2733,19,1,2,3,0,5,15,5.03
2734,19,1,2,3,0,5,17,5.23
2735,19,1,2,3,0,5,10,1.86
2736,19,1,2,3,0,5,10,2.66
2737,6,1,4,3,1,4,96,0.0
2738,6,1,4,2,1,4,118,41.44
2739,19,1,4,2,0,4,17,7.15
2740,19,1,4,2,0,4,18,7.02
2741,19,2,4,3,0,2,14,9.88
2742,19,2,4,3,0,2,3,1.39
2743,19,2,4,3,0,2,5,1.39
2744,19,2,4,3,0,2,3,8.52
2745,19,2,4,3,0,2,4,1.67
2746,19,2,4,3,0,2,15,6.23
2747,6,1,4,3,1,2,132,38.21
2748,19,1,4,2,0,3,15,2.28
2749,19,1,4,2,0,3,15,3.04
2750,19,1,4,2,0,3,20,4.17
2751,19,1,4,3,0,3,25,7.72
2752,19,1,4,3,0,3,30,7.73
2753,19,1,4,3,0,3,30,5.29
2754,19,1,4,3,0,3,30,5.29
2755,6,1,4,3,1,4,100,37.55
2756,6,1,4,3,1,3,86,0.0
2757,19,2,4,3,0,3,45,11.6
2758,19,1,4,3,0,3,10,7.31
2759,19,1,4,3,0,3,16,7.26
2760,19,2,4,3,0,3,49,11.84
2761,19,1,2,2,0,2,20,21.45
2762,19,1,2,2,0,2,1,0.75
2763,19,1,2,2,0,2,4,0.75
2764,19,1,2,2,0,2,34,15.6
2765,19,1,2,2,0,2,3,1.61
2766,19,1,2,2,0,2,2,1.61
2767,19,1,2,2,0,2,15,3.55
2768,6,1,9,3,1,3,108,0.0
2769,19,1,9,3,0,3,16,11.59
2770,19,1,9,3,0,3,7,0.6
2771,19,1,9,3,0,3,7,0.6
2772,19,1,9,3,0,3,21,10.65
2773,19,1,2,2,0,4,5,2.16
2774,19,3,2,2,0,4,5,0.56
2775,19,2,2,2,0,4,13,1.71
2776,19,1,2,2,0,4,12,4.09
2777,19,1,2,2,0,4,4,1.11
2778,19,1,2,2,0,4,20,5.34
2779,19,1,4,3,0,3,33,12.87
2780,19,1,4,3,0,3,45,12.26
2781,19,1,4,3,0,3,30,10.74
2782,19,1,4,3,0,3,30,11.32
2783,19,1,4,3,0,4,15,14.04
2784,19,1,4,3,0,4,45,24.15
2785,19,1,4,3,0,4,30,38.84
2786,6,1,4,3,1,4,175,67.67
2787,19,1,2,2,0,3,6,0.47
2788,19,1,2,2,0,3,5,0.47
2789,19,2,3,3,0,4,75,65.72
2790,19,2,3,3,0,4,120,65.66
2791,19,1,3,3,0,4,10,3.87
2792,19,1,3,3,0,4,15,3.87
2793,19,1,3,3,0,4,15,0.0
2794,19,1,3,3,0,4,30,0.0
2795,19,1,4,2,0,2,22,12.73
2796,19,1,4,2,0,2,18,10.35
2797,19,1,4,2,0,2,9,3.14
2798,19,1,4,2,0,2,10,6.97
2799,19,1,4,2,0,2,10,6.98
2800,19,1,2,2,0,3,10,4.05
2801,19,1,2,2,0,3,10,4.05
2802,19,1,9,2,0,2,15,1.88
2803,19,2,9,2,1,2,49,26.7
2804,19,1,9,2,0,2,15,1.88
2805,19,1,9,2,0,2,15,5.64
2806,19,1,9,2,0,2,15,5.69
2807,19,1,9,2,0,2,30,10.69
2808,19,1,4,3,0,3,7,0.75
2809,19,1,4,3,0,3,7,0.75
2810,23,1,4,3,0,3,37,3.25
2811,23,1,4,3,0,3,35,3.25
2812,19,1,4,2,0,3,13,3.02
2813,19,1,4,2,0,3,40,23.12
2814,19,1,4,2,0,3,35,23.03
2815,19,1,4,2,0,2,30,6.71
2816,19,1,4,2,0,2,25,6.44
2817,19,1,4,2,0,2,15,5.19
2818,19,1,4,2,0,2,20,5.24
2819,19,1,4,3,0,3,40,6.6
2820,19,1,4,3,0,3,30,6.6
2821,19,1,4,2,0,2,30,13.82
2822,19,1,4,2,0,2,30,13.4
2823,19,1,4,2,0,3,30,13.0
2824,19,1,4,2,0,3,30,13.02
2825,19,1,9,3,0,4,60,25.53
2826,19,1,9,3,0,4,90,25.0
2827,23,1,9,2,0,2,150,6.25
2828,19,3,9,2,0,2,15,2.53
2829,19,1,9,2,0,2,25,2.53
2830,19,1,9,2,0,2,20,6.25
2831,23,1,9,2,0,2,2,0.72
2832,23,1,9,2,0,2,2,0.72
2833,19,1,4,2,0,3,6,1.65
2834,19,1,4,2,0,3,7,1.65
2835,19,1,4,2,0,3,6,1.65
2836,19,1,4,2,0,3,5,1.65
2837,19,1,4,2,0,3,54,36.75
2838,19,1,4,2,0,3,49,31.23
2839,19,1,4,2,0,3,25,6.8
2840,19,1,4,3,0,4,28,15.36
2841,19,1,4,3,0,4,32,15.39
2842,19,1,4,2,0,2,14,6.94
2843,19,1,4,2,0,2,18,6.94
2844,19,1,2,2,0,1,27,20.72
2845,19,1,2,2,0,1,30,20.81
2846,19,1,4,2,0,2,16,14.61
2847,19,1,4,2,0,2,5,1.07
2848,19,1,4,2,0,2,8,6.15
2849,19,1,4,2,0,2,9,6.14
2850,19,1,4,2,0,2,33,7.78
2851,19,1,4,2,0,2,8,1.47
2852,19,1,4,2,0,2,7,4.03
2853,19,1,4,2,0,2,4,1.4
2854,19,1,4,2,0,2,62,1.4
2855,19,1,4,2,0,2,50,1.4
2856,19,1,4,3,0,6,18,12.53
2857,19,1,4,3,0,6,35,13.4
2858,19,2,4,3,0,6,12,0.85
2859,19,1,4,3,0,6,9,6.25
2860,19,1,4,3,0,6,9,6.25
2861,17,4,4,3,0,6,11,2.07
2862,23,2,4,3,0,6,27,2.02
2863,23,1,4,3,0,6,9,0.5
2864,19,1,4,3,0,3,15,4.46
2865,19,1,4,3,0,3,15,4.45
2866,19,1,4,3,0,3,40,16.86
2867,19,1,4,3,0,3,45,17.19
2868,19,1,9,2,0,2,20,15.26
2869,19,1,9,2,0,2,10,1.81
2870,19,1,9,2,0,2,10,1.81
2871,19,1,9,2,0,2,20,15.21
2872,19,1,9,2,0,2,50,42.04
2873,19,1,9,2,0,2,45,36.72
2874,19,1,9,2,0,2,6,4.47
2875,19,1,9,2,0,2,6,3.47
2876,19,1,3,2,0,6,5,0.61
2877,19,1,3,2,0,6,5,0.61
2878,19,1,2,2,1,2,58,41.22
2879,19,2,4,2,0,4,15,5.66
2880,19,2,4,2,0,4,20,4.43
2881,19,2,4,2,0,4,23,5.69
2882,19,1,4,2,0,4,45,20.63
2883,19,1,4,2,0,4,30,21.56
2884,17,2,4,2,0,4,14,5.66
2885,17,2,4,2,0,4,20,4.43
2886,17,2,4,2,0,4,15,5.69
2887,19,1,4,1,0,2,15,6.77
2888,19,1,4,1,0,2,10,0.51
2889,19,1,4,1,0,2,20,6.75
2890,19,1,3,2,0,2,5,1.12
2891,19,1,3,2,0,2,30,7.43
2892,19,1,3,2,0,2,20,6.97
2893,19,1,3,2,0,2,30,12.2
2894,19,1,3,2,0,2,30,11.8
2895,19,1,3,2,0,2,40,37.26
2896,19,1,3,2,0,2,70,37.08
2897,19,1,4,3,0,4,5,1.23
2898,19,1,4,3,0,4,17,1.23
2899,19,1,4,3,0,4,5,2.18
2900,19,1,4,3,0,4,30,5.86
2901,19,1,4,3,0,4,25,4.79
2902,19,1,4,3,0,4,10,0.75
2903,19,1,4,3,0,4,15,4.79
2904,17,2,4,3,0,4,20,9.74
2905,17,2,4,3,0,4,25,9.65
2906,19,1,4,3,0,4,38,15.88
2907,19,1,4,3,0,4,23,17.9
2908,19,1,3,1,0,1,25,12.19
2909,19,1,3,1,0,1,25,12.24
2910,19,1,3,3,0,2,15,5.01
2911,19,1,3,3,0,2,5,2.95
2912,19,1,3,3,0,2,6,3.17
2913,19,1,4,2,0,3,15,7.44
2914,19,1,4,2,0,3,30,10.7
2915,19,1,4,2,0,3,30,9.02
2916,19,1,4,2,0,3,15,2.87
2917,19,1,4,2,0,3,15,3.37
2918,19,1,4,2,0,2,5,4.9
2919,19,1,4,2,0,2,12,7.16
2920,19,1,4,2,0,2,9,1.89
2921,19,1,4,2,0,2,30,12.18
2922,19,1,3,2,0,2,20,9.9
2923,19,1,3,2,0,2,20,9.56
2924,19,1,3,2,0,2,30,9.9
2925,19,1,3,2,0,2,30,9.56
2926,19,2,4,3,0,1,10,7.73
2927,17,2,4,3,1,1,60,45.73
2928,19,2,4,3,0,1,30,12.86
2929,19,1,4,3,1,3,70,30.31
2930,19,1,4,2,0,3,13,4.74
2931,19,1,4,2,0,3,18,4.74
2932,19,1,4,2,0,3,46,28.26
2933,19,1,4,2,0,3,41,8.99
2934,19,1,4,2,0,3,67,37.35
2935,19,1,4,3,0,4,30,46.89
2936,19,1,4,3,0,4,70,47.08
2937,19,1,4,1,0,1,45,25.66
2938,19,1,4,1,0,1,15,4.96
2939,19,1,4,1,1,1,45,23.86
2940,19,1,2,1,0,1,35,17.04
2941,19,1,2,1,0,1,35,17.04
2942,19,1,4,3,0,2,33,10.56
2943,19,1,4,3,0,2,33,11.07
2944,19,1,4,3,0,2,22,5.83
2945,19,1,4,3,0,2,21,5.83
2946,19,1,4,2,0,2,120,66.32
2947,19,1,4,2,0,2,20,0.0
2948,19,1,4,2,0,3,25,0.0
2949,19,1,4,2,0,3,25,0.0
2950,19,1,4,2,0,3,8,0.0
2951,19,1,4,2,0,3,10,0.0
2952,19,2,4,2,0,3,8,2.45
2953,19,1,4,2,0,3,7,0.75
2954,19,1,4,2,0,3,9,2.45
2955,19,1,4,2,0,2,16,10.31
2956,19,1,4,2,0,2,6,0.57
2957,19,1,4,2,0,2,25,6.18
2958,19,1,4,2,0,2,33,15.14
2959,19,1,3,3,0,4,40,28.57
2960,19,1,3,3,0,4,55,28.84
2961,19,1,2,2,0,2,15,0.0
2962,19,1,2,2,0,2,30,0.0
2963,19,1,2,2,0,2,30,4.6
2964,19,1,2,2,0,2,20,6.71
2965,19,1,2,2,0,2,20,6.56
2966,19,1,4,3,0,2,13,6.67
2967,19,1,4,3,0,2,21,6.62
2968,19,1,4,3,1,2,48,55.99
2969,19,1,3,2,1,5,105,44.93
2970,19,1,4,3,0,4,20,0.0
2971,19,1,4,3,0,4,25,0.0
2972,19,1,4,3,0,4,60,0.0
2973,19,1,4,3,0,4,40,0.0
2974,19,1,4,3,0,4,50,0.0
2975,19,1,4,3,0,4,55,0.0
2976,19,1,4,2,0,4,32,14.99
2977,19,1,4,2,0,4,27,13.96
2978,19,1,4,2,0,4,8,3.29
2979,19,2,4,2,0,4,10,3.45
2980,19,2,4,2,0,4,6,3.45
2981,19,1,4,2,0,4,7,3.45
2982,19,1,4,2,0,2,8,2.67
2983,19,1,4,2,0,2,7,5.88
2984,19,1,4,2,0,2,9,3.52
2985,19,1,4,2,0,2,3,3.48
2986,19,1,4,2,0,2,4,3.48
2987,19,1,4,2,0,2,8,4.22
2988,19,1,4,2,0,2,6,2.67
2989,19,1,4,2,0,4,6,0.66
2990,19,1,4,2,0,4,12,6.28
2991,19,1,4,2,0,4,13,6.28
2992,19,1,4,2,0,4,4,0.66
2993,19,1,4,2,0,4,2,0.66
2994,19,1,4,2,0,4,96,70.98
2995,19,1,4,2,0,2,12,0.0
2996,19,1,4,2,0,2,28,15.62
2997,19,1,4,2,0,2,3,2.42
2998,19,1,4,2,0,2,4,2.9
2999,19,1,4,2,0,2,5,2.35
3000,19,1,4,2,0,2,51,0.0
3001,19,1,4,2,0,2,4,0.0
3002,19,1,4,2,0,2,33,24.51
3003,19,1,4,2,0,2,34,0.0
3004,19,1,4,2,0,3,20,0.0
3005,19,1,4,2,0,3,4,0.0
3006,19,1,4,2,0,3,3,0.0
3007,19,1,4,2,0,3,15,0.0
3008,19,1,4,2,0,2,19,9.25
3009,19,1,4,2,0,2,25,9.34
3010,19,3,4,1,0,3,5,0.58
3011,19,2,4,1,0,3,10,4.78
3013,19,1,4,3,0,2,9,2.16
3014,19,1,4,3,0,2,7,2.89
3015,19,1,4,3,0,2,9,2.89
3016,19,1,4,3,0,2,13,2.16
3017,19,1,4,3,0,2,11,4.79
3018,19,1,4,3,0,2,5,1.82
3019,19,1,4,3,0,2,10,2.96
3020,19,1,4,3,0,2,17,10.51
3021,19,1,4,3,0,2,9,3.36
3022,19,1,4,3,0,2,1,0.75
3023,19,1,4,3,0,2,15,5.44
3024,19,1,4,3,0,2,12,3.24
3025,19,1,2,1,0,1,10,3.01
3026,19,1,2,1,0,1,10,0.77
3027,19,1,2,1,0,1,15,3.01
3028,19,1,2,3,0,3,60,36.75
3029,19,1,2,3,0,3,90,37.14
3030,19,1,2,1,0,1,40,8.04
3031,19,1,2,1,0,1,39,9.51
3032,19,1,4,2,0,2,30,19.36
3033,19,1,4,2,0,2,30,19.23
3034,19,1,4,2,0,2,30,19.36
3035,19,1,4,2,0,2,30,19.23
3036,19,1,2,2,0,4,7,1.57
3037,19,1,2,2,0,4,7,1.57
3038,19,1,2,2,0,4,8,1.57
3039,19,1,2,2,0,4,11,1.57
3040,19,1,4,2,0,3,22,11.9
3041,19,1,4,2,0,3,30,11.9
3042,19,1,2,1,0,1,50,26.28
3043,19,1,2,1,0,1,76,24.11
3044,19,1,4,2,0,2,35,29.64
3045,19,1,4,2,0,2,45,30.76
3046,19,1,4,3,0,2,13,6.92
3047,19,1,4,3,0,2,9,1.81
3048,19,1,4,3,0,2,15,1.81
3049,19,1,4,3,0,2,94,1.81
3050,19,1,4,3,0,2,5,1.81
3051,19,1,4,3,0,2,10,6.92
3052,19,1,2,2,0,2,35,24.18
3053,19,1,2,2,0,2,35,24.53
3054,19,1,4,2,0,2,20,15.96
3055,19,1,4,2,0,2,35,15.84
3056,19,1,4,2,0,2,30,13.58
3057,19,1,4,2,0,2,30,13.54
3058,19,1,9,2,0,2,27,11.54
3059,19,1,9,2,0,2,1,0.55
3060,19,1,9,2,0,2,2,0.55
3061,19,1,9,2,0,2,20,11.68
3062,19,1,2,2,0,2,15,2.03
3063,19,1,2,2,1,2,60,21.31
3064,19,1,2,2,1,2,50,31.56
3065,19,1,2,1,0,2,148,41.87
3066,19,1,2,1,0,2,75,42.18
3067,6,1,4,2,1,2,95,25.44
3068,19,1,3,2,0,1,15,3.31
3069,19,1,3,2,0,1,20,4.58
3070,19,1,1,2,1,5,90,21.85
3071,19,2,1,2,0,5,16,3.01
3072,19,2,4,2,0,3,15,2.15
3073,19,1,4,2,0,3,20,8.94
3074,19,1,4,2,0,3,30,8.92
3075,19,2,4,2,0,3,15,2.15
3076,6,1,4,2,1,3,90,30.23
3077,17,2,2,2,0,3,5,2.27
3078,17,2,2,2,0,3,10,1.86
3079,17,2,2,2,0,3,10,2.82
3080,17,2,2,2,0,3,20,3.91
3081,17,2,2,2,0,3,10,0.52
3082,19,1,2,2,0,3,5,2.27
3083,19,2,2,2,0,3,10,1.86
3084,19,2,2,2,0,3,10,2.82
3085,19,2,2,2,0,3,20,3.91
3086,19,2,2,2,0,3,10,0.52
3087,19,1,2,2,0,3,40,8.88
3088,19,1,2,2,0,3,35,8.88
3089,19,1,4,2,0,4,15,8.83
3090,19,1,4,2,0,4,30,9.28
3091,6,1,4,2,1,4,78,22.25
3092,19,1,4,2,1,5,120,0.0
3093,19,1,4,2,0,5,10,1.24
3094,19,1,4,2,0,5,13,4.03
3095,19,1,4,2,0,5,35,26.1
3096,19,1,4,2,0,5,6,3.82
3097,19,1,4,2,0,5,41,10.53
3098,19,1,4,2,0,5,14,1.22
3099,19,1,4,2,0,5,9,1.22
3100,19,1,4,2,0,5,5,1.22
3101,19,1,4,2,0,5,2,0.63
3102,19,2,4,2,0,5,2,0.63
3103,19,1,4,2,0,5,40,15.28
3104,19,1,4,2,0,5,30,16.1
3105,19,1,4,2,0,5,40,28.89
3106,19,1,4,2,0,4,16,0.0
3107,19,1,4,2,0,4,18,0.0
3108,19,3,4,2,0,4,2,0.52
3109,19,3,4,2,0,4,3,0.52
3110,6,1,4,2,1,4,86,38.42
3111,19,1,4,1,0,2,27,5.16
3112,19,1,4,1,0,2,7,2.23
3113,19,1,4,1,0,2,7,2.23
3114,19,1,4,1,0,2,28,5.17
3115,6,1,2,1,1,2,90,0.0
3116,19,1,2,3,0,3,30,16.54
3117,19,1,2,3,0,3,30,14.36
3118,16,1,9,3,1,5,60,31.92
3119,6,1,9,3,1,5,100,31.92
3120,6,1,4,2,1,6,85,0.0
3121,19,1,2,3,0,4,15,10.15
3122,19,1,2,3,0,4,15,9.93
3123,19,1,2,3,0,4,30,19.76
3124,19,1,2,3,0,4,35,16.45
3125,19,1,2,3,0,4,5,7.36
3126,19,1,2,3,0,4,10,0.99
3127,19,1,2,3,0,4,5,0.99
3128,19,1,3,3,0,4,30,15.95
3129,19,1,3,3,0,4,30,16.05
3130,19,1,3,3,0,4,20,13.03
3131,19,1,3,3,0,4,21,13.71
3132,19,2,4,3,0,3,6,1.46
3133,19,1,4,3,0,3,7,2.88
3134,19,1,4,3,0,3,11,2.22
3135,6,2,4,3,1,3,86,0.0
3136,19,1,3,2,0,1,31,17.98
3137,19,1,3,2,0,1,63,17.7
3138,19,1,3,2,0,2,14,7.87
3139,19,1,3,2,0,2,13,5.05
3140,19,1,3,2,0,2,12,2.68
3141,19,1,3,2,0,2,8,2.4
3142,19,1,3,2,0,2,16,8.51
3143,19,1,3,2,0,2,30,15.16
3144,19,1,3,2,0,2,30,15.11
3145,19,1,3,2,0,2,13,7.25
3146,19,1,3,2,0,2,2,0.36
3147,19,1,3,2,0,2,3,0.36
3148,19,1,3,2,0,2,28,6.6
3149,19,1,3,2,0,2,18,6.74
3150,19,1,3,2,0,2,18,6.74
3151,19,1,2,3,0,4,13,8.57
3152,19,1,2,3,0,4,4,11.01
3153,19,1,2,3,0,4,18,9.96
3154,19,1,2,3,0,4,28,21.59
3155,19,1,2,3,0,4,32,14.15
3156,19,1,2,3,0,4,3,2.21
3157,19,1,2,3,0,4,5,2.21
3158,19,1,2,3,0,4,2,0.5
3159,19,1,2,3,0,4,1,0.5
3160,19,1,2,3,0,4,7,1.21
3161,19,1,2,3,0,4,1,2.31
3162,19,1,2,3,0,4,3,2.31
3163,19,1,2,3,0,4,3,0.4
3164,19,1,2,3,0,4,1,0.4
3165,19,1,2,3,0,4,1,0.4
3166,19,1,2,3,0,4,2,1.13
3167,19,1,2,3,0,4,3,1.21
3168,19,1,2,3,0,4,9,2.31
3169,19,1,2,3,0,4,45,12.92
3170,19,1,4,3,0,3,15,2.27
3171,19,1,4,3,0,3,5,2.14
3172,19,1,4,3,0,3,10,2.35
3173,19,1,4,3,0,3,15,2.27
3174,19,1,4,3,0,3,20,8.07
3175,19,1,4,3,0,3,30,6.5
3176,19,1,4,3,0,3,20,0.63
3177,6,1,4,3,1,3,96,25.58
3178,19,1,4,3,0,3,35,9.61
3179,19,1,4,3,0,3,30,6.39
3180,19,1,4,3,0,3,30,5.79
3181,19,1,4,2,0,4,50,35.87
3182,12,1,4,2,1,4,142,0.0
3183,19,1,3,2,1,4,35,11.18
3184,19,1,2,1,0,1,17,2.24
3185,19,1,2,1,0,1,16,0.0
3186,19,1,2,1,0,1,13,0.0
3187,19,1,2,1,0,1,15,0.0
3188,19,1,2,1,0,1,64,0.0
3189,6,2,4,3,0,2,95,47.26
3190,6,2,4,3,1,2,100,34.89
3191,19,1,2,2,0,2,13,2.99
3192,19,1,2,2,0,2,20,2.96
3193,19,1,9,1,0,1,25,7.17
3194,19,1,9,1,0,1,18,6.55
3195,6,2,9,1,1,2,75,29.33
3196,12,1,1,2,1,1,115,25.59
3197,19,1,4,2,1,2,30,17.13
3198,17,2,4,2,0,3,20,6.53
3199,17,2,4,2,1,3,28,33.89
3200,19,1,4,2,1,3,50,34.21
3201,19,1,4,2,0,3,10,6.73
3202,19,1,4,2,0,3,25,6.04
3203,19,1,2,2,0,2,4,1.38
3204,19,1,2,2,0,2,6,2.88
3205,19,1,2,2,0,2,8,1.75
3206,19,1,2,2,0,2,10,3.05
3207,19,1,2,2,0,2,23,10.31
3208,19,1,2,2,0,2,39,12.61
3209,19,2,2,2,0,2,10,4.0
3210,19,1,2,2,0,2,19,6.85
3211,19,1,3,3,1,5,72,35.66
3212,6,1,4,2,1,4,91,32.36
3213,19,1,3,1,0,1,15,8.12
3214,19,1,3,1,0,1,2,1.79
3215,19,1,3,1,0,1,3,0.87
3216,19,1,3,1,0,1,4,0.87
3217,19,1,3,1,0,1,5,0.87
3218,19,1,3,1,0,1,25,9.09
3219,19,1,2,3,0,5,30,1.82
3220,19,1,2,3,0,5,30,9.5
3221,19,1,2,3,0,5,15,3.95
3222,19,1,2,3,0,5,15,3.95
3223,19,1,4,3,0,3,10,1.14
3224,19,1,4,3,0,3,10,1.15
3225,19,1,4,3,0,3,10,1.38
3226,19,1,4,3,0,3,10,1.01
3227,19,1,4,3,1,4,40,26.97
3228,19,1,4,3,0,4,10,2.77
3229,19,1,4,3,0,4,20,2.72
3230,19,1,4,3,0,4,17,11.89
3231,19,1,4,3,0,4,9,1.41
3232,19,1,4,3,0,4,22,11.28
3233,19,1,3,1,0,1,25,10.15
3234,19,1,3,1,0,1,25,10.75
3235,19,1,3,1,0,1,5,0.45
3236,6,1,4,2,1,4,105,18.94
3237,19,1,3,2,0,2,15,6.77
3238,19,1,3,2,0,2,15,5.24
3239,19,1,3,2,0,2,15,1.78
3240,19,1,3,2,0,2,10,1.78
3241,6,1,4,3,1,3,92,0.0
3242,19,2,4,3,0,3,3,0.77
3243,6,1,4,3,1,3,98,34.43
3244,19,1,4,2,0,2,5,0.67
3245,6,1,4,2,1,2,65,20.82
3246,6,1,4,2,1,4,90,0.0
3247,19,1,4,2,1,4,90,20.25
3248,19,1,4,2,1,2,30,7.85
3249,19,1,4,2,0,2,15,3.6
3250,19,1,4,3,0,3,15,3.16
3251,19,1,4,3,0,3,25,6.23
3252,19,1,4,3,0,3,30,8.72
3253,19,1,4,3,0,3,50,27.65
3254,19,1,4,1,0,1,19,7.61
3255,19,1,4,1,0,1,7,3.07
3256,19,1,4,1,0,1,9,3.11
3257,19,1,4,1,0,1,14,3.07
3258,19,1,4,1,0,1,14,4.98
3259,19,1,4,3,0,2,18,9.41
3260,19,1,4,3,0,2,2,0.65
3261,19,1,4,3,0,2,30,9.35
3262,19,1,4,2,1,2,45,19.01
3263,19,1,4,2,0,2,30,17.78
3264,23,1,4,2,0,2,5,0.49
3265,23,1,4,2,0,2,5,0.49
3266,19,1,4,2,0,2,45,17.0
3267,6,1,4,2,1,2,105,49.02
3268,6,1,3,2,1,4,145,0.0
3269,19,1,3,2,0,3,20,13.86
3270,19,1,3,2,0,3,40,16.61
3271,19,1,3,2,0,3,45,28.6
3272,19,1,3,2,0,2,30,11.81
3273,19,1,3,2,0,2,30,11.57
3274,17,2,3,1,0,5,50,13.64
3275,17,3,3,1,0,5,15,2.86
3276,17,3,3,1,0,5,15,2.86
3277,17,2,3,1,0,5,60,13.88
3278,15,1,3,1,0,5,81,3.76
3279,15,1,3,1,0,5,76,3.76
3280,19,2,3,1,0,5,30,8.16
3281,19,2,3,1,0,5,15,3.12
3282,19,2,3,1,0,5,15,3.76
3283,17,2,3,1,0,5,30,8.16
3284,17,2,3,1,0,5,15,3.12
3285,17,2,3,1,0,5,15,3.76
3286,19,1,2,2,0,2,13,8.34
3287,19,1,2,2,0,2,12,8.34
3288,19,1,2,2,0,2,5,2.48
3289,19,1,2,2,0,2,4,2.48
3290,19,1,2,2,0,2,4,2.48
3291,19,1,2,2,0,2,19,8.6
3292,19,1,2,2,0,2,4,2.57
3293,19,1,2,2,0,2,23,8.6
3294,19,1,3,2,0,5,2,0.94
3295,19,1,3,2,0,5,4,0.94
3296,19,1,3,2,0,5,4,0.94
3297,19,1,3,2,0,5,5,0.94
3298,19,1,3,2,0,5,42,25.21
3299,19,1,3,2,0,5,1,2.26
3300,23,1,3,2,0,5,4,0.67
3301,23,1,3,2,0,5,3,0.67
3302,19,1,3,2,0,5,58,32.2
3303,19,1,3,2,0,5,16,4.75
3304,19,2,4,2,0,2,23,13.03
3305,19,1,4,2,0,2,13,7.7
3306,19,1,4,2,0,2,16,8.17
3307,19,1,4,2,0,2,7,1.11
3308,19,1,4,2,0,2,25,14.27
3309,19,1,4,2,0,2,13,0.0
3310,19,1,4,2,0,2,3,0.0
3311,19,1,4,2,0,2,31,0.0
3312,19,1,4,2,0,2,6,4.37
3313,6,1,4,2,0,2,141,75.39
3314,19,1,3,1,0,1,6,2.61
3315,19,1,3,1,0,1,13,2.61
3316,19,1,3,1,0,1,6,2.61
3317,19,1,3,1,0,1,4,2.61
3318,19,1,3,1,0,1,4,2.61
3319,19,1,3,1,0,1,5,2.61
3320,19,1,3,1,0,1,5,2.61
3321,19,2,4,1,0,3,12,5.89
3322,19,2,4,1,0,3,14,7.18
3323,6,1,4,1,1,3,64,21.49
3324,19,3,3,2,0,4,5,1.37
3325,19,1,3,2,1,4,84,19.64
3326,19,1,2,1,0,1,19,7.56
3327,19,2,2,1,0,1,15,2.16
3328,19,2,2,1,0,1,8,2.16
3329,19,1,2,1,0,1,18,7.31
3330,19,1,2,1,0,1,7,0.48
3331,6,2,4,2,1,3,90,0.0
3332,19,1,4,3,0,2,5,0.87
3333,19,1,4,3,0,2,2,0.87
3334,19,1,4,3,0,2,6,0.87
3335,19,1,9,2,0,2,21,7.29
3336,19,1,9,2,0,2,30,7.71
3337,6,1,9,2,1,2,75,19.37
3338,19,1,3,2,0,2,4,4.54
3339,19,1,3,2,0,2,9,4.46
3340,19,2,2,1,0,2,24,6.88
3341,19,1,2,1,0,2,21,18.02
3342,19,1,2,1,0,2,30,14.51
3343,6,1,4,2,1,3,235,30.52
3344,19,1,4,2,0,3,20,2.72
3345,19,1,4,2,0,3,20,2.72
3346,19,1,3,3,0,4,18,13.71
3347,19,1,3,3,0,4,27,14.61
3348,19,1,3,3,0,4,8,4.04
3349,19,1,3,3,0,4,7,4.04
3350,19,1,3,3,0,4,4,0.75
3351,19,1,3,3,0,4,9,4.04
3352,19,1,3,3,0,4,12,4.85
3353,19,1,3,3,0,4,8,1.53
3354,19,1,3,3,0,4,19,5.24
3355,19,2,3,3,0,4,40,0.72
3356,19,1,3,3,0,4,31,19.57
3357,19,1,3,3,0,4,22,5.48
3358,19,1,3,3,0,4,1,0.5
3359,19,1,3,3,0,4,9,3.73
3360,19,1,3,3,0,4,8,2.31
3361,19,1,3,3,0,4,8,1.49
3362,19,1,3,3,0,4,8,5.44
3363,19,1,3,3,0,4,13,3.79
3364,19,1,3,3,0,4,7,2.31
3365,19,1,3,3,0,4,7,0.92
3366,19,1,3,3,0,4,20,0.0
3367,19,1,3,3,0,4,36,0.0
3368,6,1,2,2,1,2,165,0.0
3369,19,1,4,2,0,2,20,13.83
3370,19,1,4,2,0,2,15,16.81
3371,19,1,4,2,0,2,17,6.97
3372,19,1,4,2,0,2,45,29.45
3373,19,3,4,2,0,2,13,1.33
3374,19,3,4,2,0,2,7,1.33
3375,19,1,4,2,0,2,47,27.02
