,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PLSAM,SAMPN,PERNO,PLANO,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
66,66,2898,2898,30125240204,3012524,2,4,2,65,40.74,1,19,1,3,2
67,67,3073,3073,30131690102,3013169,1,2,1,116,38.23,1,6,1,4,1
68,68,3187,3187,30137940202,3013794,2,2,2,15,5.33,0,19,1,1,1
69,69,3188,3188,30137940203,3013794,2,3,2,15,5.3,0,19,1,1,1
70,70,3294,3294,30142930102,3014293,1,2,3,25,5.64,0,17,2,4,3
71,71,3295,3295,30142930103,3014293,1,3,3,12,7.3,0,19,1,4,3
72,72,3296,3296,30142930104,3014293,1,4,3,15,7.31,0,19,1,4,3
73,73,3297,3297,30142930105,3014293,1,5,3,25,5.31,0,17,2,4,3
74,74,3298,3298,30142930106,3014293,1,6,3,10,3.01,0,17,2,4,3
75,75,3301,3301,30142930202,3014293,2,2,3,25,5.64,0,19,2,4,3
76,76,3302,3302,30142930203,3014293,2,3,3,25,5.31,0,19,2,4,3
77,77,3303,3303,30142930204,3014293,2,4,3,10,3.01,0,19,2,4,3
78,78,3306,3306,30142930302,3014293,3,2,3,85,43.65,0,19,1,4,3
79,79,3307,3307,30142930303,3014293,3,3,3,90,43.79,0,19,1,4,3
80,80,3325,3325,30144020102,3014402,1,2,4,80,61.35,1,19,1,4,2
81,81,3330,3330,30144020107,3014402,1,7,4,25,10.67,0,19,2,4,2
82,82,3331,3331,30144020202,3014402,2,2,4,5,4.19,0,19,3,4,2
83,83,3332,3332,30144020203,3014402,2,3,4,19,2.82,0,19,1,4,2
84,84,3333,3333,30144020204,3014402,2,4,4,21,16.15,0,19,1,4,2
85,85,3334,3334,30144020205,3014402,2,5,4,30,13.45,0,19,2,4,2
86,86,3335,3335,30144020206,3014402,2,6,4,24,10.67,0,19,1,4,2
87,87,3491,3491,30150250102,3015025,1,2,2,1,0.44,0,19,1,4,1
88,88,3492,3492,30150250103,3015025,1,3,2,2,0.44,0,19,1,4,1
89,89,3493,3493,30150250104,3015025,1,4,2,6,0.44,0,19,1,4,1
90,90,3494,3494,30150250105,3015025,1,5,2,17,6.75,0,19,1,4,1
91,91,3495,3495,30150250106,3015025,1,6,2,15,6.74,0,19,1,4,1
92,92,3690,3690,30157920102,3015792,1,2,1,46,36.98,0,19,1,2,1
93,93,3691,3691,30157920103,3015792,1,3,1,49,37.53,0,19,1,2,1
94,94,3750,3750,30160790102,3016079,1,2,1,31,14.92,0,19,1,2,1
95,95,3751,3751,30160790103,3016079,1,3,1,28,15.03,0,19,1,2,1
96,96,4105,4105,30179180102,3017918,1,2,5,40,19.38,0,18,1,4,3
97,97,4106,4106,30179180103,3017918,1,3,5,30,20.08,0,18,1,4,3
98,98,4107,4107,30179180202,3017918,2,2,5,10,3.03,0,19,3,4,3
99,99,4108,4108,30179180203,3017918,2,3,5,35,9.21,0,19,1,4,3
100,100,4109,4109,30179180204,3017918,2,4,5,30,6.89,0,19,2,4,3
101,101,4110,4110,30179180205,3017918,2,5,5,15,4.69,0,19,2,4,3
102,102,4111,4111,30179180206,3017918,2,6,5,15,0.0,0,19,1,4,3
103,103,4112,4112,30179180207,3017918,2,7,5,5,0.0,0,19,1,4,3
104,104,4113,4113,30179180208,3017918,2,8,5,5,1.41,0,19,1,4,3
105,105,4114,4114,30179180209,3017918,2,9,5,40,13.86,0,19,1,4,3
106,106,4115,4115,30179180210,3017918,2,10,5,10,3.34,0,19,1,4,3
107,107,4116,4116,30179180211,3017918,2,11,5,5,2.97,0,19,3,4,3
108,108,4200,4200,30182000202,3018200,2,2,2,5,1.77,0,19,1,2,2
109,109,4201,4201,30182000203,3018200,2,3,2,8,1.84,0,19,1,2,2
110,110,4202,4202,30182000204,3018200,2,4,2,30,10.8,0,19,1,2,2
111,111,4203,4203,30182000205,3018200,2,5,2,15,10.47,0,19,1,2,2
112,112,4373,4373,30193290102,3019329,1,2,1,20,6.86,0,19,1,2,1
113,113,4374,4374,30193290103,3019329,1,3,1,15,6.86,0,19,1,2,1
114,114,4433,4433,30195430102,3019543,1,2,4,55,20.81,1,6,1,4,2
115,115,4437,4437,30195430112,3019543,1,12,4,5,1.27,0,19,1,4,2
116,116,4444,4444,30195430206,3019543,2,6,4,5,1.27,0,19,1,4,2
117,117,4445,4445,30195430207,3019543,2,7,4,5,1.27,0,19,1,4,2
118,118,4446,4446,30195430208,3019543,2,8,4,5,2.46,0,19,1,4,2
119,119,4447,4447,30195430209,3019543,2,9,4,5,1.77,0,19,1,4,2
120,120,4448,4448,30195430210,3019543,2,10,4,10,1.27,0,19,1,4,2
121,121,4449,4449,30195430211,3019543,2,11,4,25,1.01,0,19,1,4,2
122,122,4450,4450,30195430212,3019543,2,12,4,5,0.98,0,19,1,4,2
123,123,4451,4451,30195430213,3019543,2,13,4,5,2.46,0,19,1,4,2
124,124,4452,4452,30195430214,3019543,2,14,4,5,0.41,0,19,2,4,2
125,125,4453,4453,30195430215,3019543,2,15,4,12,1.77,0,19,3,4,2
126,126,4507,4507,30197370102,3019737,1,2,1,125,39.02,1,19,1,2,2
127,127,4512,4512,30197370107,3019737,1,7,1,22,14.73,0,19,1,2,2
128,128,4513,4513,30197370108,3019737,1,8,1,27,15.34,0,19,1,2,2
129,129,4520,4520,30198180202,3019818,2,2,2,45,0.0,0,19,1,4,2
130,130,4521,4521,30198180203,3019818,2,3,2,20,12.05,0,19,1,4,2
131,131,4522,4522,30198180204,3019818,2,4,2,60,37.21,0,19,1,4,2
132,132,4523,4523,30198180205,3019818,2,5,2,15,2.62,0,19,1,4,2
133,133,4524,4524,30198180206,3019818,2,6,2,30,6.55,0,19,1,4,2
134,134,4525,4525,30198180207,3019818,2,7,2,50,28.86,0,19,1,4,2
135,135,4526,4526,30198180208,3019818,2,8,2,30,12.05,0,19,1,4,2
136,136,4527,4527,30198180209,3019818,2,9,2,30,25.64,0,19,1,4,2
137,137,4528,4528,30198180210,3019818,2,10,2,30,0.0,0,19,1,4,2
138,138,4761,4761,30206760402,3020676,4,2,4,15,7.81,0,19,1,9,3
139,139,4762,4762,30206760403,3020676,4,3,4,22,7.81,0,19,1,9,3
140,140,4937,4937,30214140102,3021414,1,2,5,5,0.37,0,19,2,3,3
141,141,4938,4938,30214140103,3021414,1,3,5,18,7.91,0,19,1,3,3
142,142,4939,4939,30214140104,3021414,1,4,5,30,7.78,0,19,1,3,3
143,143,4940,4940,30214140105,3021414,1,5,5,5,0.37,0,19,2,3,3
144,144,4944,4944,30214140202,3021414,2,2,5,105,33.56,1,19,1,3,3
145,145,5011,5011,30216490202,3021649,2,2,3,40,12.2,0,19,1,2,3
146,146,5012,5012,30216490203,3021649,2,3,3,60,9.81,0,19,1,2,3
147,147,5013,5013,30216490204,3021649,2,4,3,50,14.06,0,19,1,2,3
148,148,5071,5071,30218390202,3021839,2,2,3,10,7.67,0,19,1,1,2
149,149,5072,5072,30218390203,3021839,2,3,3,15,7.5,0,19,1,1,2
150,150,5433,5433,30233870202,3023387,2,2,2,20,7.03,0,19,1,4,2
151,151,5434,5434,30233870203,3023387,2,3,2,22,7.03,0,19,1,4,2
152,152,5500,5500,30237860102,3023786,1,2,4,30,7.29,0,19,1,4,2
153,153,5501,5501,30237860103,3023786,1,3,4,30,7.29,0,19,1,4,2
154,154,5574,5574,30240890202,3024089,2,2,2,23,10.84,0,19,1,9,2
155,155,5575,5575,30240890203,3024089,2,3,2,28,14.25,0,19,1,9,2
156,156,5576,5576,30240890204,3024089,2,4,2,57,7.35,0,19,1,9,2
157,157,5586,5586,30241270102,3024127,1,2,3,98,21.51,1,6,1,4,3
158,158,5588,5588,30241270202,3024127,2,2,3,41,16.73,1,19,1,4,3
159,159,5590,5590,30241270302,3024127,3,2,3,10,1.72,0,19,1,4,3
160,160,5591,5591,30241270303,3024127,3,3,3,9,1.72,0,19,1,4,3
161,161,5790,5790,30257760105,3025776,1,5,2,9,0.77,0,19,1,2,2
162,162,5791,5791,30257760106,3025776,1,6,2,29,19.74,0,19,1,2,2
163,163,5792,5792,30257760107,3025776,1,7,2,4,0.75,0,19,1,2,2
164,164,5793,5793,30257760108,3025776,1,8,2,26,18.69,0,19,1,2,2
165,165,5864,5864,30264780102,3026478,1,2,2,30,17.44,0,19,2,3,3
166,166,5865,5865,30264780104,3026478,1,4,2,45,17.91,0,19,1,3,3
167,167,5866,5866,30264780202,3026478,2,2,2,40,21.51,0,17,2,3,3
168,168,5867,5867,30264780205,3026478,2,5,2,40,22.15,0,19,1,3,3
169,169,6230,6230,30318800102,3031880,1,2,1,40,26.31,0,19,1,2,1
170,170,6231,6231,30318800103,3031880,1,3,1,35,25.85,0,19,1,2,1
171,171,6255,6255,30323550102,3032355,1,2,2,24,9.03,0,19,1,4,2
172,172,6256,6256,30323550103,3032355,1,3,2,30,9.07,0,19,1,4,2
173,173,6304,6304,30327940402,3032794,4,2,4,18,0.0,0,19,1,4,3
174,174,6305,6305,30327940403,3032794,4,3,4,5,0.0,0,19,1,4,3
175,175,6306,6306,30327940404,3032794,4,4,4,21,9.64,0,19,1,4,3
176,176,6470,6470,30347520102,3034752,1,2,2,40,2.16,0,19,1,2,2
177,177,6471,6471,30347520104,3034752,1,4,2,5,2.16,0,19,1,2,2
178,178,6472,6472,30347520105,3034752,1,5,2,5,2.16,0,19,1,2,2
179,179,6473,6473,30347520106,3034752,1,6,2,5,2.16,0,19,1,2,2
180,180,6476,6476,30347520204,3034752,2,4,2,15,14.84,0,19,1,2,2
181,181,6477,6477,30347520205,3034752,2,5,2,15,14.31,0,19,1,2,2
182,182,6548,6548,30355950102,3035595,1,2,1,60,40.88,1,19,1,2,1
183,183,6679,6679,30369090102,3036909,1,2,2,18,8.71,0,19,1,4,2
184,184,6680,6680,30369090103,3036909,1,3,2,17,6.61,0,19,1,4,2
185,185,6681,6681,30369090104,3036909,1,4,2,3,0.0,0,19,1,4,2
186,186,6682,6682,30369090105,3036909,1,5,2,40,0.0,0,19,1,4,2
187,187,6687,6687,30369090202,3036909,2,2,2,6,2.16,0,19,1,4,2
188,188,6688,6688,30369090203,3036909,2,3,2,2,0.36,0,19,1,4,2
189,189,6689,6689,30369090204,3036909,2,4,2,20,15.02,0,19,1,4,2
190,190,6690,6690,30369090205,3036909,2,5,2,6,3.0,0,19,1,4,2
191,191,6691,6691,30369090206,3036909,2,6,2,9,3.02,0,19,1,4,2
192,192,6692,6692,30369090207,3036909,2,7,2,22,15.61,0,19,1,4,2
193,193,6693,6693,30369090208,3036909,2,8,2,1,0.36,0,19,1,4,2
194,194,6694,6694,30369090209,3036909,2,9,2,2,0.36,0,19,1,4,2
195,195,6695,6695,30369090210,3036909,2,10,2,10,2.16,0,19,1,4,2
196,196,6853,6853,30381610102,3038161,1,2,4,4,2.08,0,19,1,4,2
197,197,6854,6854,30381610103,3038161,1,3,4,3,2.37,0,19,1,4,2
198,198,6888,6888,30382910202,3038291,2,2,2,15,2.47,0,19,1,2,2
199,199,6889,6889,30382910203,3038291,2,3,2,9,0.0,0,19,2,2,2
200,200,6890,6890,30382910204,3038291,2,4,2,3,0.0,0,19,2,2,2
201,201,6891,6891,30382910205,3038291,2,5,2,5,0.0,0,19,2,2,2
202,202,6892,6892,30382910206,3038291,2,6,2,15,0.0,0,19,2,2,2
203,203,6893,6893,30382910207,3038291,2,7,2,9,2.54,0,19,1,2,2
204,204,7230,7230,31009200202,3100920,2,2,2,15,3.47,0,19,1,4,2
205,205,7231,7231,31009200203,3100920,2,3,2,15,3.47,0,19,1,4,2
206,206,7268,7268,31010940102,3101094,1,2,4,15,4.2,0,19,1,2,3
207,207,7269,7269,31010940103,3101094,1,3,4,16,4.34,0,19,1,2,3
208,208,7270,7270,31010940402,3101094,4,2,4,17,4.47,0,19,1,2,3
209,209,7271,7271,31010940403,3101094,4,3,4,15,4.47,0,19,1,2,3
210,210,7272,7272,31010940404,3101094,4,4,4,15,4.47,0,19,1,2,3
211,211,7273,7273,31010940405,3101094,4,5,4,18,4.47,0,19,1,2,3
212,212,7465,7465,31019000102,3101900,1,2,1,15,3.43,0,19,1,2,2
213,213,7466,7466,31019000103,3101900,1,3,1,15,2.64,0,19,1,2,2
214,214,7467,7467,31019000104,3101900,1,4,1,10,1.3,0,19,1,2,2
215,215,7595,7595,31026040102,3102604,1,2,3,37,21.25,0,19,1,2,1
216,216,7596,7596,31026040103,3102604,1,3,3,27,20.63,0,19,1,2,1
217,217,7597,7597,31026040104,3102604,1,4,3,29,20.86,0,19,1,2,1
218,218,7598,7598,31026040105,3102604,1,5,3,58,2.48,0,19,1,2,1
219,219,7599,7599,31026040106,3102604,1,6,3,33,20.99,0,19,1,2,1
220,220,7620,7620,31026100102,3102610,1,2,1,109,0.0,1,6,1,4,3
221,221,8139,8139,31046790102,3104679,1,2,2,25,7.82,0,19,1,4,2
222,222,8140,8140,31046790103,3104679,1,3,2,25,7.83,0,19,1,4,2
223,223,8141,8141,31046790202,3104679,2,2,2,35,27.97,0,19,1,4,2
224,224,8142,8142,31046790203,3104679,2,3,2,52,28.1,0,19,1,4,2
225,225,8501,8501,31058530102,3105853,1,2,1,11,6.91,0,19,1,3,1
226,226,8502,8502,31058530103,3105853,1,3,1,12,9.96,0,19,1,3,1
227,227,8503,8503,31058530104,3105853,1,4,1,6,1.26,0,19,1,3,1
228,228,8504,8504,31058530105,3105853,1,5,1,12,11.97,0,19,1,3,1
229,229,8505,8505,31058530106,3105853,1,6,1,11,7.36,0,19,1,3,1
230,230,8506,8506,31058530107,3105853,1,7,1,4,0.87,0,19,1,3,1
231,231,8524,8524,31059060102,3105906,1,2,2,10,4.57,0,19,1,2,2
232,232,8525,8525,31059060103,3105906,1,3,2,10,4.68,0,19,1,2,2
233,233,8658,8658,31063260102,3106326,1,2,2,15,0.0,0,19,1,4,2
234,234,8659,8659,31063260103,3106326,1,3,2,41,26.25,0,19,1,4,2
235,235,8666,8666,31063260110,3106326,1,10,2,16,0.0,0,19,1,4,2
236,236,8667,8667,31063260202,3106326,2,2,2,10,0.0,0,19,1,4,2
237,237,8668,8668,31063260203,3106326,2,3,2,8,9.99,0,19,1,4,2
238,238,8669,8669,31063260204,3106326,2,4,2,12,9.65,0,19,1,4,2
239,239,8670,8670,31063260205,3106326,2,5,2,4,1.41,0,19,1,4,2
240,240,8671,8671,31063260206,3106326,2,6,2,8,0.0,0,19,1,4,2
241,241,8672,8672,31063260207,3106326,2,7,2,20,0.0,0,19,1,4,2
242,242,8673,8673,31063260208,3106326,2,8,2,30,0.0,0,19,1,4,2
243,243,8686,8686,31064380102,3106438,1,2,5,7,2.63,0,19,2,4,3
244,244,8687,8687,31064380103,3106438,1,3,5,13,2.15,0,19,1,4,3
245,245,8688,8688,31064380104,3106438,1,4,5,3,1.12,0,19,1,4,3
246,246,8689,8689,31064380105,3106438,1,5,5,5,1.12,0,19,1,4,3
247,247,8690,8690,31064380106,3106438,1,6,5,15,2.15,0,19,1,4,3
248,248,8691,8691,31064380107,3106438,1,7,5,18,2.11,0,19,2,4,3
249,249,8692,8692,31064380202,3106438,2,2,5,68,22.97,1,6,2,4,3
250,250,8694,8694,31064380302,3106438,3,2,5,20,2.2,0,17,2,4,3
251,251,8695,8695,31064380303,3106438,3,3,5,21,2.29,0,17,2,4,3
252,252,8696,8696,31064380402,3106438,4,2,5,20,2.2,0,19,2,4,3
253,253,8697,8697,31064380403,3106438,4,3,5,21,2.29,0,19,2,4,3
254,254,8841,8841,31073470102,3107347,1,2,2,31,0.0,0,19,1,9,3
255,255,8842,8842,31073470103,3107347,1,3,2,47,0.0,0,19,1,9,3
256,256,8844,8844,31073470202,3107347,2,2,2,7,2.49,0,19,1,9,3
257,257,8845,8845,31073470203,3107347,2,3,2,39,43.53,1,19,2,9,3
258,258,8847,8847,31073470205,3107347,2,5,2,6,2.49,0,19,1,9,3
259,259,8865,8865,31073860102,3107386,1,2,2,26,10.28,0,19,1,3,2
260,260,8866,8866,31073860103,3107386,1,3,2,20,9.39,0,19,1,3,2
261,261,8867,8867,31073860104,3107386,1,4,2,27,3.52,0,19,1,3,2
262,262,8912,8912,31075720102,3107572,1,2,3,50,24.52,0,19,1,2,2
263,263,8913,8913,31075720103,3107572,1,3,3,30,22.5,0,19,1,2,2
264,264,8914,8914,31075720202,3107572,2,2,3,50,21.91,0,19,1,2,2
265,265,8915,8915,31075720203,3107572,2,3,3,50,20.44,0,19,1,2,2
266,266,8916,8916,31075720302,3107572,3,2,3,40,11.88,0,19,1,2,2
267,267,8917,8917,31075720303,3107572,3,3,3,50,11.88,0,19,1,2,2
268,268,9005,9005,31079060102,3107906,1,2,3,73,69.2,1,19,1,4,3
269,269,9159,9159,31086070102,3108607,1,2,2,37,11.96,1,19,1,4,3
270,270,9466,9466,31100900102,3110090,1,2,2,8,2.86,0,19,1,3,2
271,271,9467,9467,31100900103,3110090,1,3,2,4,1.89,0,19,1,3,2
272,272,9468,9468,31100900104,3110090,1,4,2,5,3.4,0,19,1,3,2
273,273,9469,9469,31100900105,3110090,1,5,2,6,3.4,0,19,1,3,2
274,274,9470,9470,31100900106,3110090,1,6,2,3,3.4,0,19,1,3,2
275,275,9604,9604,31109980302,3110998,3,2,8,29,19.95,0,19,1,9,3
276,276,9605,9605,31109980303,3110998,3,3,8,44,21.95,0,19,1,9,3
277,277,9606,9606,31109980304,3110998,3,4,8,46,21.95,0,19,1,9,3
278,278,9607,9607,31109980305,3110998,3,5,8,34,19.95,0,19,1,9,3
279,279,9683,9683,31111970102,3111197,1,2,4,60,10.22,1,19,1,4,2
280,280,9685,9685,31111970202,3111197,2,2,4,80,0.0,1,6,1,4,2
281,281,9756,9756,31114740302,3111474,3,2,4,10,1.54,0,19,1,3,3
282,282,9757,9757,31114740303,3111474,3,3,4,15,1.54,0,19,1,3,3
283,283,9877,9877,31120080102,3112008,1,2,2,101,30.69,1,6,1,9,2
284,284,9933,9933,31121460102,3112146,1,2,1,25,11.71,0,19,1,2,1
285,285,9934,9934,31121460103,3112146,1,3,1,45,14.83,0,19,1,2,1
286,286,10163,10163,31126800102,3112680,1,2,2,88,41.53,1,6,1,4,3
287,287,10165,10165,31126800106,3112680,1,6,2,5,4.12,0,19,1,4,3
288,288,10250,10250,31131900102,3113190,1,2,3,18,14.23,0,19,1,9,3
289,289,10251,10251,31131900103,3113190,1,3,3,35,37.6,0,19,1,9,3
290,290,10252,10252,31131900104,3113190,1,4,3,35,14.06,0,19,1,9,3
291,291,10253,10253,31131900202,3113190,2,2,3,30,12.07,0,19,1,9,3
292,292,10254,10254,31131900203,3113190,2,3,3,30,12.05,0,19,1,9,3
293,293,10290,10290,31132960202,3113296,2,2,5,55,39.99,1,19,1,2,2
294,294,10313,10313,31134400102,3113440,1,2,1,85,19.35,1,6,1,2,0
295,295,10336,10336,31135880102,3113588,1,2,3,30,12.14,1,19,1,3,2
296,296,10344,10344,31135880202,3113588,2,2,3,5,1.21,0,19,2,3,2
297,297,10345,10345,31135880203,3113588,2,3,3,5,1.21,0,19,1,3,2
298,298,10444,10444,31140120102,3114012,1,2,2,75,31.39,1,6,1,4,3
299,299,10450,10450,31140120118,3114012,1,18,2,7,1.82,0,19,1,4,3
300,300,10464,10464,31140540102,3114054,1,2,4,31,17.31,0,19,2,4,2
301,301,10465,10465,31140540103,3114054,1,3,4,36,17.85,0,19,2,4,2
302,302,10466,10466,31140540202,3114054,2,2,4,10,3.09,0,19,1,4,2
303,303,10467,10467,31140540203,3114054,2,3,4,10,3.09,0,19,1,4,2
304,304,10732,10732,31148590202,3114859,2,2,3,7,0.4,0,23,1,3,3
305,305,10733,10733,31148590203,3114859,2,3,3,5,0.4,0,23,1,3,3
306,306,10763,10763,31151200102,3115120,1,2,2,60,30.58,0,19,1,4,2
307,307,10764,10764,31151200103,3115120,1,3,2,60,31.05,0,19,1,4,2
308,308,10765,10765,31151200202,3115120,2,2,2,40,25.67,1,19,1,4,2
309,309,10827,10827,31154610102,3115461,1,2,2,10,0.26,1,19,1,2,2
310,310,11088,11088,31162460102,3116246,1,2,3,4,3.19,0,19,1,4,2
311,311,11089,11089,31162460103,3116246,1,3,3,5,2.82,0,19,1,4,2
312,312,11090,11090,31162460104,3116246,1,4,3,5,3.19,0,19,1,4,2
313,313,11091,11091,31162460105,3116246,1,5,3,5,2.82,0,19,1,4,2
314,314,11094,11094,31162460202,3116246,2,2,3,15,11.43,0,19,1,4,2
315,315,11095,11095,31162460203,3116246,2,3,3,18,13.31,0,19,1,4,2
316,316,11289,11289,31166730102,3116673,1,2,2,38,20.75,0,19,1,4,2
317,317,11290,11290,31166730103,3116673,1,3,2,7,1.72,0,19,1,4,2
318,318,11291,11291,31166730104,3116673,1,4,2,45,21.54,0,19,1,4,2
319,319,11292,11292,31166730202,3116673,2,2,2,18,15.95,0,19,1,4,2
320,320,11293,11293,31166730203,3116673,2,3,2,18,15.58,0,19,1,4,2
321,321,11492,11492,31176950104,3117695,1,4,1,5,0.43,0,19,1,2,1
322,322,11493,11493,31176950105,3117695,1,5,1,6,0.43,0,19,1,2,1
323,323,11639,11639,31181400102,3118140,1,2,3,43,36.18,0,19,1,2,3
324,324,11640,11640,31181400103,3118140,1,3,3,5,1.22,0,19,1,2,3
325,325,11641,11641,31181400104,3118140,1,4,3,15,1.22,0,19,1,2,3
326,326,11642,11642,31181400105,3118140,1,5,3,125,35.54,0,19,1,2,3
327,327,11666,11666,31182670102,3118267,1,2,4,75,53.08,0,19,1,4,3
328,328,11667,11667,31182670103,3118267,1,3,4,75,53.02,0,19,1,4,3
329,329,11670,11670,31182670302,3118267,3,2,4,15,1.35,0,19,1,4,3
330,330,11671,11671,31182670303,3118267,3,3,4,14,1.35,0,19,1,4,3
331,331,11696,11696,31184290202,3118429,2,2,4,6,2.17,0,19,1,4,2
332,332,11697,11697,31184290203,3118429,2,3,4,27,19.99,0,19,1,4,2
333,333,11698,11698,31184290204,3118429,2,4,4,16,2.85,0,19,1,4,2
334,334,11699,11699,31184290205,3118429,2,5,4,2,0.86,0,19,1,4,2
335,335,11700,11700,31184290206,3118429,2,6,4,45,26.95,0,19,1,4,2
336,336,11701,11701,31184290207,3118429,2,7,4,17,0.75,0,19,1,4,2
337,337,11702,11702,31184290208,3118429,2,8,4,5,2.01,0,19,1,4,2
338,338,11720,11720,31185730102,3118573,1,2,2,3,8.41,0,19,1,4,2
339,339,11721,11721,31185730103,3118573,1,3,2,4,1.33,0,19,1,4,2
340,340,11722,11722,31185730104,3118573,1,4,2,12,8.41,0,19,1,4,2
341,341,11723,11723,31185730105,3118573,1,5,2,2,1.61,0,19,1,4,2
342,342,11724,11724,31185730106,3118573,1,6,2,12,8.41,0,19,1,4,2
343,343,11725,11725,31185730107,3118573,1,7,2,17,1.33,0,19,1,4,2
344,344,11726,11726,31185730108,3118573,1,8,2,16,8.41,0,19,1,4,2
345,345,11727,11727,31185730202,3118573,2,2,2,30,21.79,0,19,1,4,2
346,346,11728,11728,31185730203,3118573,2,3,2,24,22.19,0,19,1,4,2
347,347,11729,11729,31185730204,3118573,2,4,2,28,21.79,0,19,1,4,2
348,348,11730,11730,31185730205,3118573,2,5,2,26,12.18,0,19,1,4,2
349,349,11731,11731,31185730206,3118573,2,6,2,19,8.41,0,19,1,4,2
350,350,11912,11912,31193420202,3119342,2,2,2,15,1.61,0,19,1,2,1
351,351,11913,11913,31193420203,3119342,2,3,2,15,1.47,0,19,1,2,1
352,352,12074,12074,31198810102,3119881,1,2,2,30,14.42,0,19,1,2,2
353,353,12075,12075,31198810103,3119881,1,3,2,30,11.98,0,19,1,2,2
354,354,12143,12143,31202270102,3120227,1,2,2,70,28.44,1,6,1,4,2
355,355,12145,12145,31202270202,3120227,2,2,2,40,24.57,1,19,1,4,2
356,356,12241,12241,31209060102,3120906,1,2,1,30,0.0,0,17,2,2,1
357,357,12242,12242,31209060103,3120906,1,3,1,25,0.0,0,17,2,2,1
358,358,12243,12243,31209060104,3120906,1,4,1,15,1.58,0,17,2,2,1
359,359,12297,12297,31212230302,3121223,3,2,5,12,2.57,0,19,1,4,3
360,360,12298,12298,31212230303,3121223,3,3,5,12,2.57,0,19,1,4,3
361,361,12299,12299,31212230304,3121223,3,4,5,4,1.09,0,19,1,4,3
362,362,12300,12300,31212230305,3121223,3,5,5,25,2.21,0,19,1,4,3
363,363,12301,12301,31212230306,3121223,3,6,5,10,2.57,0,19,1,4,3
364,364,12302,12302,31212230402,3121223,4,2,5,70,20.06,1,6,2,4,3
365,365,12345,12345,31213820102,3121382,1,2,1,25,0.75,0,19,1,2,1
366,366,12346,12346,31213820103,3121382,1,3,1,5,4.04,0,19,1,2,1
367,367,12347,12347,31213820104,3121382,1,4,1,15,0.92,0,19,1,2,1
368,368,12348,12348,31213820105,3121382,1,5,1,5,0.92,0,19,1,2,1
369,369,12349,12349,31213820106,3121382,1,6,1,8,1.93,0,19,1,2,1
370,370,12350,12350,31213820107,3121382,1,7,1,10,5.29,0,19,1,2,1
371,371,12393,12393,31217120102,3121712,1,2,3,40,16.03,0,19,1,4,3
372,372,12394,12394,31217120103,3121712,1,3,3,45,9.98,0,19,1,4,3
373,373,12395,12395,31217120104,3121712,1,4,3,30,7.35,0,19,1,4,3
374,374,12396,12396,31217120202,3121712,2,2,3,88,60.28,0,19,1,4,3
375,375,12398,12398,31217120204,3121712,2,4,3,105,60.28,0,19,1,4,3
376,376,12448,12448,31218900102,3121890,1,2,2,20,3.64,0,19,1,3,2
377,377,12449,12449,31218900103,3121890,1,3,2,20,3.64,0,19,1,3,2
378,378,12451,12451,31218900202,3121890,2,2,2,30,0.0,0,19,1,3,2
379,379,12452,12452,31218900203,3121890,2,3,2,20,0.0,0,19,1,3,2
380,380,12478,12478,31220750102,3122075,1,2,4,6,3.47,0,19,1,3,2
381,381,12479,12479,31220750103,3122075,1,3,4,5,2.31,0,19,1,3,2
382,382,12480,12480,31220750104,3122075,1,4,4,6,1.49,0,19,2,3,2
383,383,12481,12481,31220750105,3122075,1,5,4,8,1.93,0,19,2,3,2
384,384,12482,12482,31220750106,3122075,1,6,4,8,3.45,0,19,1,3,2
385,385,12487,12487,31220750202,3122075,2,2,4,12,3.47,0,19,1,3,2
386,386,12488,12488,31220750203,3122075,2,3,4,10,0.92,0,19,1,3,2
387,387,12489,12489,31220750204,3122075,2,4,4,13,3.45,0,19,2,3,2
388,388,12507,12507,31223100102,3122310,1,2,3,39,13.43,0,19,2,3,2
389,389,12508,12508,31223100103,3122310,1,3,3,8,3.76,0,19,1,3,2
390,390,12509,12509,31223100104,3122310,1,4,3,28,8.46,0,19,1,3,2
391,391,12510,12510,31223100202,3122310,2,2,3,27,9.37,0,19,1,3,2
392,392,12511,12511,31223100203,3122310,2,3,3,35,2.74,0,19,1,3,2
393,393,12512,12512,31223100204,3122310,2,4,3,10,1.74,0,19,1,3,2
394,394,12513,12513,31223100205,3122310,2,5,3,20,13.9,0,19,2,3,2
395,395,12520,12520,31224450102,3122445,1,2,1,10,2.84,0,19,1,1,1
396,396,12521,12521,31224450103,3122445,1,3,1,15,2.27,0,19,1,1,1
397,397,12522,12522,31224450104,3122445,1,4,1,5,0.42,0,19,1,1,1
398,398,12523,12523,31224450105,3122445,1,5,1,10,0.82,0,19,1,1,1
399,399,12524,12524,31224450106,3122445,1,6,1,10,1.95,0,19,1,1,1
400,400,12610,12610,31227420102,3122742,1,2,4,39,17.73,0,19,1,4,2
401,401,12611,12611,31227420103,3122742,1,3,4,38,17.7,0,19,1,4,2
402,402,12619,12619,31227420207,3122742,2,7,4,15,3.49,0,19,1,4,2
403,403,12620,12620,31227420208,3122742,2,8,4,15,3.49,0,19,1,4,2
